id,epoch,style_id,century,style,type_id,type,name,description,author
40008,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,San Giacomo maggiore,"1632. Olio su tela. 245 x 170 cm. Galleria Nazionale d'Arte Antica, Roma. Italia.",Innocenzo Tacconi
40009,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Fuga in Egitto,"1581-1641. Olio su rame. 41,5 x 31,5 cm. Galleria Nazionale d'Arte Antica, Roma. Italia.",Domenico Zampieri
40010,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Adamo ed Eva,"Olio su tela. 63 x 46 cm. Galleria Nazionale d'Arte Antica, Roma. Italia.",Domenico Zampieri
40011,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Sant'Agnese,"1581-1641. Olio su tela. 143 x 101 cm. Galleria Nazionale d'Arte Antica, Roma. Italia.",Domenico Zampieri
40012,30.10 - Siglos XVI y XVII. Barroco 17.60.10 - Escuela Italiana. Retratos,30.1,Siglos XVI y XVII,Barroco,17.60.10,Escuela Italiana. Retratos,Ritratto di Beatrice Cenci,"1575-1642. Olio su tela. 64,5 x 49 cm. Galleria Nazionale d'Arte Antica, Roma. Italia.",Guido Reni
40013,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,San Girolamo,"1620-1661. Olio su tela. 118 x 91 cm. Galleria Nazionale d'Arte Antica, Roma. Italia.",Flaminio Torri
40014,30.10 - Siglos XVI y XVII. Barroco 17.60.10 - Escuela Italiana. Retratos,30.1,Siglos XVI y XVII,Barroco,17.60.10,Escuela Italiana. Retratos,Ritratto di architetto,"1610-1670. Olio su tela. 55 x 49,5 cm. Galleria Nazionale d'Arte Antica, Roma. Italia.",Giovanni Andrea Sirani
40015,30.10 - Siglos XVI y XVII. Barroco 17.60.30 - Escuela Italiana. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.60.30,Escuela Italiana. Mitología y Alegorías,Flora con putti,"1578-1660. Olio su tela. 205 x 275,5 cm. Galleria Nazionale d'Arte Antica, Roma. Italia",Francesco Albani
40016,30.10 - Siglos XVI y XVII. Barroco 17.60.60 - Escuela Italiana. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.60.60,Escuela Italiana. Costumbres e Historia,L'incendio di Troia,"1577-1668. Olio su tela. 230,5 x 273,5 cm. Galleria Nazionale d'Arte Antica, Roma. Italia.",Alessandro Tiarini
40017,30.10 - Siglos XVI y XVII. Barroco 17.60.30 - Escuela Italiana. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.60.30,Escuela Italiana. Mitología y Alegorías,Achille e le figlie di Licomede,"1577-1668. Olio su tela. 230,5 x 273,5 cm. Galleria Nazionale d'Arte Antica, Roma. Italia.",Alessandro Tiarini
40018,30.10 - Siglos XVI y XVII. Barroco 17.60.30 - Escuela Italiana. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.60.30,Escuela Italiana. Mitología y Alegorías,Allegoria della Pittura,"1637-1688. Olio su tela. 119 x 98 cm. Galleria Nazionale d'Arte Antica, Roma. Italia.",Cesare Gennari
40019,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,David e Abigail,"1606-1640. Olio su tela. 149 x 229 cm. Galleria Nazionale d'Arte Antica, Roma. italia.",Giovanni Battista Ruggieri
40020,30.10 - Siglos XVI y XVII. Barroco 17.60.60 - Escuela Italiana. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.60.60,Escuela Italiana. Costumbres e Historia,La continenza di Scipione,"1606-1640. Olio su tela. 140 x 194 cm. Galleria Nazionale d'Arte Antica, Roma. Italia.",Giovanni Battista Ruggieri
40021,30.10 - Siglos XVI y XVII. Barroco 17.60.10 - Escuela Italiana. Retratos,30.1,Siglos XVI y XVII,Barroco,17.60.10,Escuela Italiana. Retratos,Suonatrice di luto,"1629-1700. Olio su tela. 104,3 x 90 cm. Galleria Nazionale d'Arte Antica, Roma. Italia.",Lorenzo Pasinelli
40022,30.10 - Siglos XVI y XVII. Barroco 17.60.30 - Escuela Italiana. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.60.30,Escuela Italiana. Mitología y Alegorías,Sibilla eritrea,"1629-1700. Olio su tela. 56 x 55 cm. Galleria Nazionale d'Arte Antica, Roma. Italia.",Lorenzo Pasinelli
40023,30.10 - Siglos XVI y XVII. Barroco 17.60.30 - Escuela Italiana. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.60.30,Escuela Italiana. Mitología y Alegorías,Sibilla libica,"1629-1700. Olio su tela. 55,5 x 55,5 cm. Galleria Nazionale d'Arte Antica, Roma. Italia.",Lorenzo Pasinelli
40024,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Maddalena svenuta,"1663. Olio su tela. 86 x 72 cm. Galleria Nazionale d'Arte Antica, Roma. Italia.",Guido Cagnacci
40031,30.10 - Siglos XVI y XVII. Barroco 17.20.30 - Escuela flamenca. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.20.30,Escuela flamenca. Mitología y Alegorías,Allegory,"1628. Oil on copper, 48 x 66 cm. Musée du Périgord, Périgeux.",Frans Francken II
40033,30.10 - Siglos XVI y XVII. Barroco 17.60.60 - Escuela Italiana. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.60.60,Escuela Italiana. Costumbres e Historia,Battle Against the Turks,1641. Óleo sobre lienzo. 103 x 130 cm. Museo del Louvre. París. Francia,Andrea di Lione
40034,30.10 - Siglos XVI y XVII. Barroco 17.40.20 - Escuela holandesa. Religión,30.1,Siglos XVI y XVII,Barroco,17.40.20,Escuela holandesa. Religión,David Playing the Harp before Saul,"1655. Óleo sobre lienzo. 130 x 164,3. Mauritshuis, La Haye.",Harmennsz van Rijn Rembrandt
41144,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Jesús entre los doctores de la ley,1678. Óleo sobre lienzo.118 x 175 cm. Abadía de Montserrat.,Antonio Viladomat
41145,30.10 - Siglos XVI y XVII. Barroco 17.10.50 - Escuela española. Bodegones y Flores,30.1,Siglos XVI y XVII,Barroco,17.10.50,Escuela española. Bodegones y Flores,Bodegón de flores y frutos en un jardin,Óleo sobre lienzo. 76 x 95 cm. Abadía de Montserrat.,Anielo Ascione
41146,30.10 - Siglos XVI y XVII. Barroco 17.10.50 - Escuela española. Bodegones y Flores,30.1,Siglos XVI y XVII,Barroco,17.10.50,Escuela española. Bodegones y Flores,Bodegón con uva melocotones,1680. Óleo sobre lienzo. 76 x 95 cm. Abadía de Montserrat..,Anielo Ascione
41147,30.10 - Siglos XVI y XVII. Barroco 17.20.20 - Escuela flamenca. Religión,30.1,Siglos XVI y XVII,Barroco,17.20.20,Escuela flamenca. Religión,Captura de Jesús en el huerto de Getsemaní,1542. Óleo sobre cobre. 55 x 72 cm. Abadía de Montserrat..,Taller de Frans Francken
41148,30.10 - Siglos XVI y XVII. Barroco 17.20.20 - Escuela flamenca. Religión,30.1,Siglos XVI y XVII,Barroco,17.20.20,Escuela flamenca. Religión,Jesús delante de Caifás,1542. Óleo sobre cobre. 55 x 72 cm. Abadía de Montserrat..,Taller de Frans Francken
41149,30.10 - Siglos XVI y XVII. Barroco 17.20.20 - Escuela flamenca. Religión,30.1,Siglos XVI y XVII,Barroco,17.20.20,Escuela flamenca. Religión,Ecce Homo,1542. Óleo sobre cobre. 55 x 72 cm. Abadía de Montserrat..,Taller de Frans Francken
41150,30.10 - Siglos XVI y XVII. Barroco 17.20.20 - Escuela flamenca. Religión,30.1,Siglos XVI y XVII,Barroco,17.20.20,Escuela flamenca. Religión,Jesús condenado a muerte,1542. Óleo sobre cobre. 55 x 72 cm. Abadía de Montserrat..,Taller de Frans Francken
41151,30.10 - Siglos XVI y XVII. Barroco 17.20.20 - Escuela flamenca. Religión,30.1,Siglos XVI y XVII,Barroco,17.20.20,Escuela flamenca. Religión,El camino del Calvario,1542. Óleo sobre cobre. 55 x 72 cm. Abadía de Montserrat..,Taller de Frans Francken
41152,30.10 - Siglos XVI y XVII. Barroco 17.20.20 - Escuela flamenca. Religión,30.1,Siglos XVI y XVII,Barroco,17.20.20,Escuela flamenca. Religión,Crucifixión,1542. Óleo sobre cobre. 55 x 72 cm. Abadía de montserrat.,Taller de Frans Francken
41153,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,San Francisco,Óleo sobre lienzo. 120 x 75 cm. Abadía de montserrat.,Giovanni Battista Caracciolo
41156,30.10 - Siglos XVI y XVII. Barroco 17.30.20 - Escuela francesa. Religión,30.1,Siglos XVI y XVII,Barroco,17.30.20,Escuela francesa. Religión,Última Cena,1579. Óleo sobre lienzo. 173 x 232 cm. Museo de Montserrat,Trophime Bigot
41157,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Martirio de San Placido,1620. Óleo sobre lienzo. 175 x 257 cm. Abadía de montserrat.,Maestro del Anuncio a los Pastores
41158,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,San Benito destruyendo el ídolo de Apolo,1674. Óleo sobre lienzo. 100 x 64 cm. Abadía de montserrat.,Giacomo Triga
41160,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,San Sebastián curado por Santa Irene,Óleo sobre tabla. 102 x 130 cm. Museo de Montserrat,Giovanni Battista Spinelli
41161,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,La Virgen intercediendo por las almas del Purgatorio ,Óleo sobre lienzo. 100 x 72 cm. Abadía de Montserrat.,Luca Giordano
41162,30.10 - Siglos XVI y XVII. Barroco 17.40.20 - Escuela holandesa. Religión,30.1,Siglos XVI y XVII,Barroco,17.40.20,Escuela holandesa. Religión,Adoración de los pastores,1600-1650. Óleo sobre lienzo. 127 x 180 cm. Museo de Montserrat.,Mathias Stomer
41163,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,La misa de San Felipe Neri,1590. Óleo sobre lienzo. 218 x 158 cm. Abadía de Montserrat.,Paolo Domenico Finoglio
41164,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,La Adoración de los pastores,1636-1655. Óleo sobre lienzo. 128 x 155 cm. Abadía de Montserrat.,Nicoló de Simone
41185,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Dama caracterizada de Santa Lucia,Siglo XVII. Óleo sobre lienzo. 100 x 93 cm. Museo de Montserrat.,Discípulo Anónimo de Francisco de Zurbarán
41214,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,San Jerónimo penitente,1605-1606. Óleo sobre lienzo. 137 x 100 cm. Abadía de Montserrat.,Michelangelo Merisi da Caravaggio
41215,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,La Caridad Romana,1598-1651. Óleo sobre lienzo. 121 x 97 cm. Abadía de Montserrat.,Niccolò Tornioli
41216,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Jesús en el huerto de Getsemaní,"1660. Óleo sobre lienzo. 174,5 x 125 cm. Abadía de Montserrat.",Andrea Vaccaro
41218,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Virgen orante,"1671-1676. Óleo sobre lienzo. 73,5 x 61 cm. Abadía de Montserrat.",Giovanni Battista Salvi Sassoferrato
41542,30.10 - Siglos XVI y XVII. Barroco 17.20.55 - Escuela flamenca. Animales,30.1,Siglos XVI y XVII,Barroco,17.20.55,Escuela flamenca. Animales,Las cuatro partes del mundo: Madrid,Museo del Prado. Madrid. España.,Jan van Kessel I
41543,30.10 - Siglos XVI y XVII. Barroco 17.20.55 - Escuela flamenca. Animales,30.1,Siglos XVI y XVII,Barroco,17.20.55,Escuela flamenca. Animales,Reunión de aves,"Tabla. 27,5 x 36,8 cm. Valencia, colección Serra de Alzaga.",Jan van Kessel I
41549,30.10 - Siglos XVI y XVII. Barroco 17.20.20 - Escuela flamenca. Religión,30.1,Siglos XVI y XVII,Barroco,17.20.20,Escuela flamenca. Religión,Guirnalda de flores con la Adoración de los Pastores,Museo de Bellas Artes. Valencia. España.,Daniel Seghers
41550,30.10 - Siglos XVI y XVII. Barroco 17.20.20 - Escuela flamenca. Religión,30.1,Siglos XVI y XVII,Barroco,17.20.20,Escuela flamenca. Religión,Guirnalda de flores,"Lienzo. 86,3 x 61 cm. Valencia, colección Serra de Alzaga.",Jan Philips van Thielen
41552,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,"Las herrmanas del pintor, Gesilda y Catharina, como pastoras","1617-1681. Lienzo. 50,5 x 34 cm. valencia, colección Serra de Alzaga.",Gerard Ter Borch
41572,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Coronación de espinas,"1573-1626. Lienzo. 147 x 106 cm. Valencia, Colegio de Corpus Christi.",Pier Francesco Mazzucchelli
41574,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Crucifixión de San Pedro,"1600/1.Óleo sobre lienzo. 230 x 170 cm. Roma. Santa María del Popolo, capilla Cerasi.",Michelangelo Merisi da Caravaggio
41577,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Martirio de San Mauro,"1566-1644. Lienzo. 103 x 190 cm. Valencia, Colegio de Corpus Christi.",Giovanni Baglione
41580,30.10 - Siglos XVI y XVII. Barroco 17.60.10 - Escuela Italiana. Retratos,30.1,Siglos XVI y XVII,Barroco,17.60.10,Escuela Italiana. Retratos,La Música,"1571-1626. Tabla, 94 x 72 cm. Valencia, colección Serra de Alzaga.",Antiveduto della Grammatica
41582,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Adoración de los Magos,"Primera mitad del siglo XVII. Lienzo 120 x 170 cm. Valencia, colección Orts-Bosch.",Maestro del Anuncio a los Pastores
41583,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Moisés lanzando la corona del faraón,"1606-1657. Barcelona, Reial Académica Catalana de Belles Arts de Sant Jordi.",Orazio de Ferrari
41584,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Liberación de Platón,"1606-1657. Lienzo, 94 x 120 cm. Valencia, colección Orts-Bosch.",Orazio de Ferrari
41589,30.10 - Siglos XVI y XVII. Barroco 17.60.40 - Escuela Italiana. Paisajes,30.1,Siglos XVI y XVII,Barroco,17.60.40,Escuela Italiana. Paisajes,Ruinas de arcos,"1604-1670. Italia , colección privada.",Viviano Codazzi
41590,30.10 - Siglos XVI y XVII. Barroco 17.60.40 - Escuela Italiana. Paisajes,30.1,Siglos XVI y XVII,Barroco,17.60.40,Escuela Italiana. Paisajes,Ruinas de pórtico y exedra basilical,"1604-1670. Lienzo, 47 x 36 cm. Valencia, colección privada.",Viviano Codazzi
41591,30.10 - Siglos XVI y XVII. Barroco 17.60.40 - Escuela Italiana. Paisajes,30.1,Siglos XVI y XVII,Barroco,17.60.40,Escuela Italiana. Paisajes,Interior de galería abovedada,"1604-1670. Lienzo, 47 x 36 cm. Valencia, colección privada.",Viviano Codazzi
41592,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,El rey David entregando los diseños del templo al joven Salomón,"Lienzo. 60 x 103 cm. Valencia, colección Lasala.",Luca Giordano
41593,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,Salomón haciendo sacrificios a Yavé antes de iniciar la construcción del templo,Lienzo. 60 x 103 cm. Valencia colección Lasala.,Luca Giordano
41594,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,La toma de Gaeta por Felipe V,"Lienzo. 103 x 133 cm. Valencia, colección Orts-Bosch.",Luca Giordano
41671,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,San Andrés,1647. Lienzo. 281 x 172 cm. Iglesia de San Francisco. Córdoba.,Juan de Valdés Leal
41672,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,El arrepentimiento de San Pedro,"""",Juan de Valdés Leal
41673,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,El arrepentimiento de San Pedro,1647-49. 127 x 98 cm. Museo de la Real Academia de Bellas Artes de San Fernando. Madrid. España.,Juan de Valdés Leal
41674,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,El obispo de Asís entregando la palma a Santa Clara,"1652. 223 x 320 cm. Colección particular, Mallorca. España.",Juan de Valdés Leal
41675,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,La profesión de Santa Clara,"1652-53. 265 x 292 cm. Colección particular, Mallorca. España.",Juan de Valdés Leal
41676,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,El milagro de Santa Inés,"1652-53. 155 x 415 cm. Colección particular, Mallorca. España.",Juan de Valdés Leal
41677,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,La procesión de Santa Clara con la Sagrada Forma,1652-53. 295 x 295 cm. Ayuntamiento de Sevilla. España.,Juan de Valdés Leal
41678,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Angeles volanderos,Colección privada. Palma de Mallorca. España.,Juan de Valdés Leal
41679,30.10 - Siglos XVI y XVII. Barroco 17.10.60 - Escuela española. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.10.60,Escuela española. Costumbres e Historia,La retirada de los sarracenos,1652-1653. Lienzo : 330 x 325 cm. Ayuntamiento de Sevilla. España.,Juan de Valdés Leal
41680,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,La muerte de Santa Clara,1653. Lienzo: 160 x 420 cm. Colección particular. Mallorca. España.,Juan de Valdés Leal
41681,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,La Inmaculada Concepción con San Felipe y Santiago,1654. Lienzo: 234 x 167 cm. Museo del Louvre. París. Francia.,Juan de Valdés Leal
41682,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,La Inmaculada Concepción con San Felipe y Santiago el Menor,Museo del Louvre. París. Francia.,Juan de Valdés Leal
41683,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,El Arcángel San Miguel,1654-1656. Lienzo: 205 x 109 cm. Museo del Prado. Madrid. España.,Juan de Valdés Leal
41684,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,El Arcángel San Miguel,1654-1656. Lienzo: 110 x 125 cm. Colección particular. Córdoba. España.,Juan de Valdés Leal
